Age,Gender,Home_Ownership,Loan_Purpose,Loan_Int_Rate,Payment_History,Previous_Loan,Parental_Income_IDR_Monthly,Loan_Amount_IDR,Working_Student,Course_Credits,Liability,Attendance,Grade_Average,Parent_Job,Residence_Type,Label
24,L,mortgage,venture,3,48,Yes,55023496.66666666,37056332,Bekerja_Optional,22,1,78.47222395699876,3.4115594362141866,Wiraswasta,Rural,Layak
25,L,rent,education,3,48,No,8697620.392126061,25792594,Bekerja_Karena_Butuh,20,2,73.51504078710948,2.8295626511134753,Wiraswasta,Urban,Tidak Layak
22,P,own,medical,3,36,No,9183399.333333334,8329666,Bekerja_Karena_Butuh,20,2,76.68826292538336,3.170371526257832,Petani,Rural,Layak
23,L,own,medical,3,24,Yes,18217430.231855433,17193988,Bekerja_Karena_Butuh,24,3,68.08495597906021,1.3803796297918598,Wiraswasta,Rural,Tidak Layak
23,L,rent,education,3,36,Yes,18657700.75,16389962,Bekerja_Karena_Butuh,19,2,84.83131213148273,1.784212967773413,Petani,Urban,Tidak Layak
23,L,rent,medical,3,36,Yes,14644869.066732667,19264635,Bekerja_Optional,23,3,83.23333176095572,2.8327036346865753,Pedagang,Rural,Tidak Layak
24,L,own,medical,3,48,No,57286707.86663534,16044305,Bekerja_Karena_Butuh,21,2,84.39830135599932,2.3931039998409602,Sudah Meninggal,Urban,Layak
24,L,rent,personal,3,48,Yes,54719972.06589837,8836093,Bekerja_Karena_Butuh,22,3,84.60419185031525,3.130541465629349,Petani,Rural,Layak
24,L,rent,venture,3,48,No,18406586.465315558,16299065,Bekerja_Optional,22,2,83.87585131031804,3.301502616980402,Petani,Rural,Tidak Layak
24,L,mortgage,personal,3,24,No,58226455.083333336,15247977,Bekerja_Optional,21,1,88.13803090824285,2.758404604511197,Wiraswasta,Rural,Tidak Layak
22,L,rent,medical,3,48,No,20907630.798552595,18468262,Bekerja_Karena_Butuh,21,2,88.28025404757418,2.7861219043003445,Sudah Meninggal,Rural,Layak
23,L,rent,education,3,36,No,24134558.4538862,8695285,Bekerja_Karena_Butuh,19,1,94.21370400446315,2.5983579805323176,PNS,Urban,Layak
21,L,rent,personal,3,24,No,31869083.259105403,12868609,Bekerja_Karena_Butuh,18,1,80.72354054579507,2.792121795193925,Petani,Urban,Tidak Layak
23,L,rent,education,3,24,Yes,20977842.697576605,5008162,Bekerja_Optional,22,1,66.08163512730073,2.1971973583071347,Teacher,Urban,Tidak Layak
23,P,own,education,3,48,Yes,14611656.775679521,10775581,Bekerja_Karena_Butuh,18,3,77.15969716342178,3.0206388980917738,Pensiunan,Urban,Layak
23,L,mortgage,personal,3,24,No,14149006.21879715,25480134,Bekerja_Karena_Butuh,19,2,80.02630684712928,2.1977150220796906,Nurse,Urban,Tidak Layak
25,P,mortgage,education,3,48,Yes,31216394.044572458,8774154,Bekerja_Optional,21,0,75.32372802288788,2.4092794266020423,Petani,Rural,Layak
22,P,rent,venture,3,48,No,8694361.956861317,17221816,Bekerja_Karena_Butuh,21,1,76.31892380407392,2.4584095064345624,Nurse,Rural,Tidak Layak
23,P,rent,education,3,36,No,38599272.7742763,11106525,Bekerja_Optional,19,4,62.34618727327049,3.08405845427329,Wiraswasta,Rural,Tidak Layak
25,L,rent,education,3,24,Yes,15117803.309726346,17798090,Bekerja_Optional,21,2,78.16210152602507,3.195548166735489,Wiraswasta,Urban,Tidak Layak
24,P,mortgage,education,3,36,Yes,21846999.416666668,18062163,Bekerja_Karena_Butuh,24,2,83.33681821196863,2.2386861704865617,PNS,Rural,Layak
24,L,rent,education,3,36,Yes,52838442.583333336,19479696,Bekerja_Optional,23,0,74.22147863214805,3.770391010665191,Wiraswasta,Rural,Layak
22,P,own,education,3,48,No,17311456.5,14844712,Bekerja_Karena_Butuh,23,2,77.7006177712242,2.364315098019907,Wiraswasta,Urban,Layak
24,P,rent,education,3,48,Yes,38879919.10572482,21314994,Bekerja_Karena_Butuh,20,2,63.586505970695,1.7789303000702614,Wiraswasta,Rural,Layak
22,L,rent,venture,3,48,Yes,8198277.330383379,29049018,Bekerja_Optional,22,2,69.84192185584304,3.833454129894495,Sudah Meninggal,Urban,Tidak Layak
22,P,own,personal,3,24,No,27494824.79922338,18928842,Bekerja_Karena_Butuh,22,2,88.91673719767849,2.3293849437476184,Wiraswasta,Rural,Tidak Layak
23,P,rent,medical,3,36,No,27192514.916666668,22980542,Bekerja_Karena_Butuh,23,2,69.61636352627539,2.26385468239585,Pedagang,Rural,Layak
23,L,mortgage,medical,3,24,Yes,14695576.07383212,21410682,Bekerja_Karena_Butuh,22,2,65.01273339127562,2.939702172252264,Wiraswasta,Urban,Tidak Layak
23,L,rent,medical,3,24,No,17959758.137463227,13342211,Bekerja_Optional,21,3,75.59097891151383,2.426140143283119,Wiraswasta,Rural,Tidak Layak
24,P,own,education,3,48,Yes,40509007.78908408,13356478,Bekerja_Karena_Butuh,19,3,73.81838592620349,1.928788631137143,Petani,Urban,Layak
22,P,rent,venture,3,36,Yes,26077041.855156578,23923399,Bekerja_Karena_Butuh,20,1,83.687731066363,2.9979999142787945,Wiraswasta,Rural,Layak
23,L,mortgage,personal,3,36,Yes,29663810.179476082,25116252,Bekerja_Karena_Butuh,18,2,62.95150180233139,2.8891333285319347,Buruh,Rural,Tidak Layak
25,L,mortgage,medical,3,36,No,27921034.916666668,22941830,Bekerja_Karena_Butuh,21,1,62.33095016900492,2.9402418765579443,Petani,Urban,Layak
25,L,own,personal,3,24,Yes,43164810.0,16435292,Bekerja_Optional,22,1,68.06245934752691,3.1108175807153544,Wiraswasta,Rural,Tidak Layak
24,L,own,personal,3,24,No,39901141.583333336,15927318,Bekerja_Optional,19,1,74.3207087994509,2.17437168429606,Wiraswasta,Urban,Tidak Layak
24,L,mortgage,medical,3,36,Yes,57513618.5,35408930,Bekerja_Optional,18,2,89.39343236570548,3.135653304152596,Wiraswasta,Rural,Layak
24,P,mortgage,education,3,24,No,31064801.08333333,18283487,Bekerja_Optional,20,3,77.52378267002541,3.528889149956866,Wiraswasta,Rural,Tidak Layak
23,P,own,medical,3,48,No,21961842.5,17492924,Bekerja_Karena_Butuh,22,3,88.69568879868666,2.4130603468616925,Petani,Urban,Layak
24,P,rent,personal,3,24,Yes,21801466.916666668,16985970,Bekerja_Karena_Butuh,22,2,71.55156504953291,2.818219974369758,Wiraswasta,Urban,Tidak Layak
24,P,rent,education,3,48,Yes,22319019.666666668,18280750,Bekerja_Karena_Butuh,23,1,92.39949096830124,2.397182986645344,Wiraswasta,Rural,Layak
22,L,rent,venture,3,24,No,15682910.75,14054608,Bekerja_Karena_Butuh,19,3,95.16695656845718,3.3859280456572822,Nurse,Rural,Tidak Layak
23,L,rent,education,3,36,Yes,20341391.416666668,23222728,Bekerja_Karena_Butuh,20,4,79.53224420944164,2.838680382347555,Petani,Urban,Tidak Layak
25,L,mortgage,venture,3,36,No,49816788.2714767,17097148,Bekerja_Karena_Butuh,22,2,74.26703787578766,2.092382189460203,Wiraswasta,Rural,Layak
25,P,rent,medical,3,36,No,21952736.0,18484799,Bekerja_Karena_Butuh,19,3,85.52595802590054,2.364114446029883,Buruh,Urban,Tidak Layak
23,L,rent,personal,3,48,No,19364972.25,15423752,Bekerja_Karena_Butuh,18,3,100.0,2.7125793291045364,Nurse,Urban,Tidak Layak
21,P,rent,education,3,24,Yes,27832499.5,22679871,Bekerja_Karena_Butuh,20,3,95.08131284326566,2.1772498735336603,Buruh,Urban,Tidak Layak
21,L,rent,venture,3,24,No,11325956.416666666,8968585,Bekerja_Karena_Butuh,19,3,78.19172860595053,2.457989298262346,Nurse,Urban,Tidak Layak
24,P,rent,education,3,36,No,33391005.916666668,19032175,Bekerja_Optional,22,2,80.57093175741689,2.8530723890888376,Wiraswasta,Rural,Layak
23,L,mortgage,medical,3,36,No,32484318.69723101,20835552,Bekerja_Optional,19,2,68.42102713464175,2.6144581943307212,Wiraswasta,Rural,Layak
24,P,rent,education,3,48,No,30835620.83333333,16978255,Bekerja_Optional,21,3,93.57981236913533,3.413093523944768,PNS,Rural,Layak
21,L,rent,medical,3,24,Yes,30260467.617442552,11524105,Bekerja_Optional,19,1,65.73507774390232,2.739536401035968,Wiraswasta,Rural,Tidak Layak
22,L,rent,personal,3,24,No,20885757.75,18043372,Bekerja_Karena_Butuh,19,3,76.16322021417744,2.7779680695734386,Petani,Urban,Tidak Layak
22,P,rent,education,3,36,Yes,33986469.833333336,17649408,Bekerja_Optional,22,2,79.0167450291649,3.2626736945346293,Wiraswasta,Urban,Layak
25,L,rent,medical,3,48,No,21661833.916666668,20270119,Bekerja_Karena_Butuh,18,2,89.39024008147783,2.7590451132830918,Petani,Urban,Layak
24,P,rent,medical,3,24,No,16491871.5,13731701,Bekerja_Karena_Butuh,21,3,72.61111926383639,2.8766427676346176,Petani,Urban,Tidak Layak
24,L,rent,personal,3,36,Yes,11420913.562936231,19788938,Bekerja_Optional,24,3,73.30908774994354,3.726214294484664,Wiraswasta,Rural,Tidak Layak
23,L,rent,education,3,48,Yes,8049369.243525881,12341657,Bekerja_Optional,20,2,77.27067541003031,3.2055279502065748,Petani,Rural,Tidak Layak
21,P,mortgage,personal,3,24,Yes,36311613.42781194,18897994,Bekerja_Optional,21,2,92.18780677224554,2.0807953421679772,Wiraswasta,Rural,Tidak Layak
22,P,rent,education,3,48,No,55310565.536564276,10848098,Bekerja_Karena_Butuh,20,3,77.04847209265601,3.4222004553686034,Petani,Urban,Layak
24,P,rent,education,3,24,Yes,15395442.527121292,31328480,Bekerja_Karena_Butuh,20,2,73.4616139204733,2.47222149743465,Petani,Urban,Tidak Layak
22,L,rent,medical,3,48,No,20512391.25,16837683,Bekerja_Karena_Butuh,20,4,60.37909366875501,2.8757774923369728,Nurse,Urban,Tidak Layak
23,P,rent,education,3,36,Yes,15819508.25,13882485,Bekerja_Karena_Butuh,20,3,77.94103590846613,2.4557195701216568,Petani,Urban,Tidak Layak
24,P,rent,medical,3,24,No,19240516.75,15453707,Bekerja_Karena_Butuh,18,3,64.49128508423021,2.28864694277278,Petani,Urban,Tidak Layak
25,L,mortgage,personal,3,24,No,32189905.771792386,19098395,Bekerja_Optional,20,1,89.05422244012502,2.9592277824587825,Wiraswasta,Urban,Tidak Layak
23,L,own,venture,3,48,Yes,13401248.207094856,10075028,Bekerja_Optional,20,2,71.67332324376524,2.5697210963036685,Wiraswasta,Urban,Tidak Layak
24,L,mortgage,personal,3,48,No,23669817.166666668,16178884,Bekerja_Karena_Butuh,21,1,87.19492523891455,3.79138474652747,Wiraswasta,Urban,Layak
24,L,mortgage,venture,3,24,Yes,17672518.287999347,20511838,Bekerja_Karena_Butuh,19,1,59.69276997449445,2.3485596670835136,Nurse,Urban,Tidak Layak
23,P,mortgage,personal,3,36,Yes,25024156.08333333,18043866,Bekerja_Karena_Butuh,22,0,84.13383167096583,2.5955038875384164,Wiraswasta,Rural,Layak
24,L,mortgage,education,3,48,Yes,53556844.25,46695288,Bekerja_Optional,18,1,72.08468521309763,3.1242736631906567,PNS,Urban,Layak
21,L,rent,medical,3,48,Yes,38217956.833333336,20004837,Bekerja_Optional,22,2,81.51168137409783,3.203703184751384,Wiraswasta,Urban,Layak
22,P,own,education,3,24,No,4047333.3333333335,20363220,Bekerja_Optional,22,4,79.35946813723073,3.093348958176985,Wiraswasta,Rural,Tidak Layak
23,L,rent,personal,3,48,No,17474361.666666668,16181806,Bekerja_Karena_Butuh,19,3,90.3156618678005,2.3272706867291038,Sudah Meninggal,Urban,Tidak Layak
21,P,mortgage,venture,3,48,Yes,27393363.83333333,20273012,Bekerja_Karena_Butuh,22,2,84.98724372545962,2.37607854349946,Petani,Rural,Layak
23,L,rent,education,3,24,Yes,30963763.083615523,18838386,Bekerja_Optional,21,2,92.16066786041578,3.738764724029983,PNS,Rural,Tidak Layak
25,P,mortgage,medical,3,48,Yes,47882988.833333336,44861981,Bekerja_Optional,21,3,87.9115947073655,2.9304617175821024,Wiraswasta,Rural,Layak
23,P,rent,personal,3,48,Yes,28914149.33333333,21167452,Bekerja_Karena_Butuh,18,2,67.34559860848626,2.316636731095741,PNS,Urban,Tidak Layak
24,L,rent,venture,3,36,No,10910662.430649124,20457059,Bekerja_Karena_Butuh,21,2,75.9004630907724,3.250062360231934,PNS,Urban,Tidak Layak
24,P,mortgage,education,3,48,Yes,68702471.5,24814038,Bekerja_Optional,20,2,73.08760305496061,3.824684190451485,PNS,Urban,Layak
23,P,rent,personal,3,48,Yes,36841557.04085186,14630766,Bekerja_Optional,19,2,77.27250877256219,2.301585723058765,Petani,Rural,Tidak Layak
22,L,mortgage,venture,3,48,No,23945167.47386277,14231546,Bekerja_Karena_Butuh,21,3,78.18341732627852,2.467834024327457,Wiraswasta,Urban,Layak
23,L,mortgage,venture,3,36,Yes,35806758.0,32469665,Bekerja_Optional,19,3,80.41068731457786,1.804715579766524,Petani,Rural,Tidak Layak
23,P,rent,personal,3,48,No,24299177.5,20498105,Bekerja_Karena_Butuh,19,2,80.66929642154835,2.289007884337813,Buruh,Urban,Tidak Layak
23,L,rent,personal,3,36,Yes,27835673.01445957,15666394,Bekerja_Karena_Butuh,23,3,100.0,2.2691597959676137,Buruh,Rural,Layak
24,L,own,medical,3,36,Yes,42798699.32934011,25562888,Bekerja_Karena_Butuh,18,1,84.82797409073285,3.1656475009462817,Wiraswasta,Rural,Layak
22,L,rent,education,3,48,Yes,27789496.58333333,23149151,Bekerja_Karena_Butuh,21,2,71.74090158841686,4.0,Petani,Urban,Layak
25,L,own,education,3,36,No,32241590.513864342,16093418,Bekerja_Karena_Butuh,18,3,82.53375970992349,3.9446883295075166,Nelayan,Urban,Layak
25,P,mortgage,personal,3,60,Yes,30941863.33333333,19564331,Bekerja_Optional,23,3,85.11442645553599,3.0492717405614824,Karyawan Swasta,Urban,Layak
22,L,mortgage,medical,3,36,Yes,24973564.416666668,20258182,Bekerja_Karena_Butuh,18,1,74.46555605406652,3.0619421502979134,Teacher,Rural,Layak
22,L,rent,education,3,48,No,33951000.73121355,12249642,Bekerja_Optional,24,3,86.40276947171294,3.458159722926654,PNS,Urban,Layak
24,L,rent,venture,3,24,Yes,15614106.083333334,12440510,Bekerja_Karena_Butuh,18,3,65.21269821337007,2.273065560336435,Petani,Rural,Tidak Layak
25,L,mortgage,medical,3,36,No,34584894.77356765,16811795,Bekerja_Karena_Butuh,20,1,83.7170130923248,2.8830347227694118,Petani,Urban,Layak
24,P,rent,personal,3,36,No,34700539.182454124,27604072,Bekerja_Karena_Butuh,20,2,84.86061755757827,2.7154943163892837,Karyawan Swasta,Rural,Tidak Layak
23,P,rent,education,3,48,No,31425013.75,25674022,Bekerja_Optional,22,3,57.83866392234254,4.0,Wiraswasta,Urban,Tidak Layak
21,P,rent,venture,3,24,No,44545206.74191974,20568035,Bekerja_Optional,22,1,76.55571400855503,3.0329051092866264,Karyawan Swasta,Rural,Tidak Layak
24,P,rent,venture,3,36,Yes,37101514.25783783,25488462,Bekerja_Karena_Butuh,20,3,57.086074510281705,2.583148236846596,Wiraswasta,Rural,Tidak Layak
25,P,rent,medical,3,48,No,19882285.584516834,25561946,Bekerja_Karena_Butuh,22,3,76.49016719584736,3.2283074169621258,Buruh,Rural,Layak
24,L,mortgage,venture,3,36,No,53667134.083333336,18798774,Bekerja_Optional,23,1,68.04194231304766,2.924656542619565,PNS,Urban,Layak
24,L,mortgage,personal,3,48,Yes,23945035.83333333,18683032,Bekerja_Karena_Butuh,18,2,68.09218531934167,3.781279756791429,Wiraswasta,Rural,Tidak Layak
24,P,rent,venture,3,36,No,52003164.26655717,30968858,Bekerja_Optional,18,1,75.07539233486166,3.238482923671236,Petani,Rural,Layak
22,P,mortgage,medical,3,36,No,28549383.416666668,21497305,Bekerja_Karena_Butuh,19,4,87.56989163264417,3.3116574911502257,Petani,Urban,Layak
23,L,mortgage,medical,3,24,Yes,23770986.238330834,14877013,Bekerja_Optional,20,4,87.06569305008166,2.9423060522241156,Wiraswasta,Urban,Tidak Layak
23,L,rent,education,3,48,No,22104934.386092737,26365839,Bekerja_Optional,21,3,77.1260889840823,3.1292218816278092,Wiraswasta,Rural,Tidak Layak
24,P,mortgage,education,3,48,No,41631376.583333336,18592690,Bekerja_Optional,20,0,66.33346613487922,3.1682598412663,PNS,Rural,Layak
23,L,rent,education,3,48,No,15627765.833333334,12615433,Bekerja_Karena_Butuh,19,3,88.28625221282714,2.852736654838152,Sudah Meninggal,Urban,Tidak Layak
22,L,rent,venture,3,36,Yes,36041167.4081118,25532947,Bekerja_Karena_Butuh,20,1,64.05589426542248,3.792922245114304,Petani,Urban,Layak
22,P,rent,education,3,24,No,13306620.166666666,10552687,Bekerja_Karena_Butuh,21,3,76.88981820081679,2.335594608336558,Wiraswasta,Urban,Tidak Layak
22,P,rent,venture,3,48,Yes,24787387.08333333,17969477,Bekerja_Karena_Butuh,21,2,81.00079019937425,2.4792670482127117,Petani,Urban,Layak
22,L,rent,personal,3,36,No,12436443.5,10691364,Bekerja_Karena_Butuh,20,3,91.72286439679006,2.6268289953701918,Petani,Rural,Tidak Layak
25,P,rent,personal,3,48,Yes,16494907.0,15314151,Bekerja_Karena_Butuh,19,2,71.94762082365747,2.913454468381837,Petani,Urban,Tidak Layak
21,P,rent,medical,3,36,No,20814854.594155673,15199331,Bekerja_Optional,22,3,69.91346423420542,4.0,Wiraswasta,Rural,Tidak Layak
23,P,mortgage,education,3,36,Yes,17915216.29442646,24401246,Bekerja_Optional,18,1,92.69896174020558,2.6254802768883625,Nurse,Urban,Tidak Layak
24,L,rent,medical,3,24,No,40007011.79401285,15756371,Bekerja_Karena_Butuh,22,3,93.88783023706173,2.2755583824530774,Petani,Urban,Tidak Layak
24,L,rent,personal,3,48,Yes,31685110.119254667,24609197,Bekerja_Karena_Butuh,20,2,85.08265673052358,3.7091455553656676,Petani,Urban,Layak
23,L,rent,venture,3,48,No,19825862.33333333,16246672,Bekerja_Karena_Butuh,19,4,82.12879683189621,2.6297513437165523,Nurse,Urban,Tidak Layak
22,L,rent,medical,3,24,No,22926625.58333333,18384394,Bekerja_Karena_Butuh,20,2,71.50399204533413,3.4225065382549507,Teacher,Rural,Tidak Layak
22,L,rent,education,3,24,No,15631307.25,13062951,Bekerja_Karena_Butuh,18,3,88.6494437703709,2.2507556711809342,Nurse,Rural,Tidak Layak
24,P,mortgage,personal,3,24,No,32157581.08333333,22252163,Bekerja_Optional,19,2,70.32068274048157,3.801230961261015,Wiraswasta,Rural,Tidak Layak
24,L,mortgage,venture,3,48,No,39804511.5,16442158,Bekerja_Optional,19,2,98.1963284697463,2.313470515915245,Karyawan Swasta,Urban,Layak
24,P,rent,medical,3,48,No,4047333.3333333335,14803070,Bekerja_Optional,21,3,84.9656246499747,2.086009358232571,Wiraswasta,Urban,Tidak Layak
22,L,mortgage,medical,3,36,No,28818963.77775369,27430126,Bekerja_Karena_Butuh,20,2,84.64860762059115,3.9361448124175062,PNS,Rural,Layak
24,L,rent,venture,3,36,Yes,45225559.846577555,7994740,Bekerja_Karena_Butuh,22,3,69.46751536462162,3.4366965788233013,Teacher,Rural,Layak
22,P,rent,medical,3,24,Yes,37525356.91666666,21993066,Bekerja_Optional,20,3,62.51226250342235,2.5696301448840564,Petani,Urban,Tidak Layak
24,L,rent,education,3,36,Yes,32227397.58333333,19943872,Bekerja_Optional,18,2,100.0,2.1318268391872133,Wiraswasta,Urban,Tidak Layak
24,P,rent,personal,3,24,No,4182413.0833333335,3678300,Bekerja_Karena_Butuh,18,3,74.37810868114573,2.0743504154741084,Nelayan,Rural,Tidak Layak
25,P,rent,venture,3,36,Yes,52943493.96698847,19126257,Bekerja_Karena_Butuh,22,3,76.68530573296393,3.4750597468167865,Wiraswasta,Rural,Layak
22,P,mortgage,medical,3,24,No,32054498.46962674,21249971,Bekerja_Karena_Butuh,20,2,75.16551087409651,2.638132180656079,Petani,Rural,Tidak Layak
25,L,mortgage,medical,3,48,Yes,70289026.16666667,19760287,Bekerja_Optional,23,1,76.04147408824373,3.511504221619959,Wiraswasta,Rural,Layak
23,L,own,venture,3,48,No,11811130.5,10655304,Bekerja_Karena_Butuh,19,2,65.87708923644686,2.137410059858074,Sudah Meninggal,Rural,Tidak Layak
23,L,rent,education,3,36,No,37647788.75,23068585,Bekerja_Optional,18,2,81.89463432986993,3.305670578355072,Petani,Urban,Layak
25,P,mortgage,education,3,48,Yes,55255712.41666666,12398157,Bekerja_Optional,22,1,92.1912648967854,3.5045686730994072,Wirausaha,Rural,Layak
23,P,rent,personal,3,24,Yes,52672969.0334045,5181215,Bekerja_Optional,20,1,80.60370441801898,2.1196633127989175,Petani,Rural,Tidak Layak
22,L,mortgage,education,3,48,Yes,24440834.166666668,20418041,Bekerja_Karena_Butuh,23,1,85.73188327829736,3.3023857617591457,Petani,Rural,Layak
23,L,rent,education,3,24,No,15905900.109359786,25217253,Bekerja_Karena_Butuh,18,1,91.17540750766399,3.235520663057129,Wiraswasta,Rural,Tidak Layak
25,L,rent,venture,3,36,Yes,12536109.083333334,10302759,Bekerja_Karena_Butuh,19,2,64.97080988852943,2.861595953077335,Petani,Urban,Tidak Layak
24,L,rent,education,3,48,Yes,32351853.08333333,20319857,Bekerja_Optional,19,3,89.7380461501602,1.4249248086799733,Petani,Urban,Tidak Layak
21,P,rent,education,3,24,Yes,37368293.42607812,20605927,Bekerja_Optional,19,2,90.91040746921442,1.9767352065897774,Wiraswasta,Urban,Tidak Layak
24,P,rent,venture,3,36,No,37100892.833333336,23615588,Bekerja_Optional,20,3,66.01746093551617,2.2494718772646127,PNS,Rural,Layak
24,P,rent,education,3,24,Yes,43283888.68073255,16098676,Bekerja_Optional,19,3,79.74832990548414,1.5033532029752337,Karyawan Swasta,Rural,Tidak Layak
21,L,rent,personal,3,36,No,11376548.083333334,10605492,Bekerja_Karena_Butuh,18,3,74.3039010822375,2.7078201921659404,Petani,Rural,Tidak Layak
23,L,mortgage,education,3,24,No,56111855.60273574,14445833,Bekerja_Optional,22,2,88.29917669296512,3.229378443703979,Karyawan Swasta,Urban,Tidak Layak
24,L,rent,personal,3,36,Yes,19200756.754076097,15574472,Bekerja_Karena_Butuh,20,3,89.24029196414239,2.07560094001962,Petani,Urban,Tidak Layak
24,L,mortgage,personal,3,48,Yes,17972894.280645285,24508623,Bekerja_Karena_Butuh,20,3,78.73979974586922,2.9948104864142717,Karyawan Swasta,Rural,Tidak Layak
24,L,rent,venture,3,36,No,58932714.75,12889284,Bekerja_Optional,18,1,73.39857938844844,2.7869280643932908,Petani,Rural,Layak
24,P,mortgage,medical,3,36,Yes,79420822.0,24366881,Bekerja_Optional,19,0,61.03275328958114,2.507995706646505,Wiraswasta,Urban,Layak
22,L,own,education,3,48,Yes,14951355.25,13653747,Bekerja_Karena_Butuh,18,3,59.17460677971661,2.1895676620759303,Petani,Urban,Tidak Layak
23,L,rent,venture,3,48,No,50191625.676495485,13091920,Bekerja_Karena_Butuh,22,1,74.8848459101697,2.2721586401500335,Pensiunan,Urban,Layak
22,L,rent,education,3,36,Yes,15662674.083333334,15600819,Bekerja_Karena_Butuh,20,2,81.56112545409373,2.912879643775722,Petani,Urban,Tidak Layak
22,L,mortgage,venture,3,48,Yes,51919192.0,19201234,Bekerja_Optional,19,1,82.34144232597662,2.9085757856655747,Petani,Rural,Layak
22,P,own,education,3,24,Yes,18759895.916666668,17709020,Bekerja_Karena_Butuh,19,3,71.58249173081437,2.586625117941088,Petani,Urban,Tidak Layak
21,L,rent,medical,3,36,Yes,18032387.75,16067085,Bekerja_Karena_Butuh,20,4,86.81277192175624,2.9665424365142217,Nurse,Rural,Tidak Layak
22,L,rent,education,3,24,No,24813694.75,17546793,Bekerja_Karena_Butuh,22,3,76.72787653662154,4.0,Wiraswasta,Urban,Tidak Layak
22,L,rent,medical,3,36,No,5426982.363039445,21420841,Bekerja_Optional,22,3,71.47349311337209,3.1920199919554584,Petani,Rural,Tidak Layak
21,P,rent,education,3,48,Yes,18653147.5,14718239,Bekerja_Karena_Butuh,24,4,74.48255091285505,3.521870659997313,Petani,Urban,Tidak Layak
22,L,own,venture,3,36,Yes,35526986.083333336,21545638,Bekerja_Optional,20,2,92.98966514286052,2.708839968282215,Teacher,Rural,Layak
25,L,rent,venture,3,48,No,29677071.666666668,23134583,Bekerja_Karena_Butuh,22,2,73.30387648835864,3.2860316386020134,Petani,Urban,Layak
22,L,rent,personal,3,48,Yes,56002951.333333336,15196100,Bekerja_Optional,22,1,80.95409467475899,4.0,Wiraswasta,Urban,Layak
25,L,own,medical,3,48,Yes,6285164.067300212,19540545,Bekerja_Karena_Butuh,24,1,76.85446741882743,3.396994397274212,Petani,Urban,Layak
25,P,rent,personal,3,24,Yes,19205608.5,15664834,Bekerja_Karena_Butuh,22,3,73.62085011742002,3.0637364232055946,Wiraswasta,Rural,Tidak Layak
24,P,rent,education,3,24,No,18829206.5,15875753,Bekerja_Karena_Butuh,22,3,81.3630131559357,1.717317151114549,Sudah Meninggal,Rural,Tidak Layak
25,L,rent,education,3,36,Yes,17087071.952717233,21322706,Bekerja_Karena_Butuh,20,3,61.96736543706682,2.2126929404690934,PNS,Urban,Tidak Layak
23,P,mortgage,personal,3,36,No,28986201.40010738,30024507,Bekerja_Optional,21,2,88.85580729175199,2.0339471031365153,Nurse,Urban,Tidak Layak
23,L,rent,personal,3,48,Yes,14946802.0,13529441,Bekerja_Karena_Butuh,19,4,64.1129480923079,2.917745035089829,Nurse,Rural,Tidak Layak
22,P,rent,personal,3,36,No,17657596.439274464,5694299,Bekerja_Karena_Butuh,21,0,74.26148308245051,2.147182471245511,Petani,Rural,Tidak Layak
23,P,own,education,3,48,Yes,29045101.694079682,16597602,Bekerja_Karena_Butuh,19,2,88.55005217718387,1.9944245602532875,Wiraswasta,Urban,Layak
21,L,rent,venture,3,36,No,34222732.916666664,28953372,Bekerja_Optional,19,2,63.44661411591552,2.101822757421468,Petani,Urban,Tidak Layak
24,L,rent,venture,3,24,Yes,28036810.158777438,23993431,Bekerja_Karena_Butuh,22,3,79.23341363242191,2.171145566662445,Petani,Urban,Tidak Layak
24,L,rent,education,3,48,No,4047333.3333333335,10720332,Bekerja_Optional,23,1,60.23339378444251,3.4609939654688353,Wiraswasta,Rural,Layak
22,L,rent,medical,3,48,No,40242010.242274456,27620931,Bekerja_Optional,24,3,86.20057650757641,3.1112523670494756,Petani,Urban,Layak
24,P,rent,education,3,48,No,5423932.583333333,5922352,Bekerja_Karena_Butuh,19,2,70.38519934730584,3.145565481610625,PNS,Urban,Layak
23,P,own,venture,3,48,No,42854683.083333336,20115518,Bekerja_Optional,24,1,77.39864371986992,2.322501115722877,Buruh,Urban,Layak
25,P,rent,venture,3,48,Yes,13234780.0,12350205,Bekerja_Karena_Butuh,20,3,77.87681758873781,2.7166220045144653,Petani,Urban,Tidak Layak
24,P,rent,education,3,36,Yes,34394597.18959423,16067627,Bekerja_Optional,20,3,86.64945350450891,3.426695974587411,Wiraswasta,Urban,Layak
22,P,mortgage,personal,3,48,No,29498483.08333333,31567993,Bekerja_Karena_Butuh,19,1,89.23604130757987,2.6642693558206787,Petani,Urban,Layak
21,P,rent,education,3,24,Yes,14382199.0,11871981,Bekerja_Karena_Butuh,21,3,56.6149283385399,2.156006391836441,Wiraswasta,Rural,Tidak Layak
24,L,mortgage,personal,3,48,No,46184120.66666666,23020865,Bekerja_Optional,23,1,79.53627935935067,4.0,Pensiunan,Urban,Layak
24,L,mortgage,personal,3,48,Yes,42951819.083333336,22815524,Bekerja_Optional,19,1,75.48592378454106,2.4200851735133444,Petani,Urban,Layak
24,P,mortgage,education,3,36,Yes,20859611.985318184,20019725,Bekerja_Optional,21,3,71.88326204024156,3.2818191095496068,Petani,Urban,Layak
